"TraceType","Single"
"TriggerType",""
"SamplePeriod","0:0:1:0:0"
"SampleRate","1"
"ExternalFileStorage","False"
"MaxSamplesPerFile","4500"
"MaxDataSetSize","100"
"TargetDirectory","C:\OMRON\Data\DataTrace\"
"FilePrefix",""

"SampleTimingType","cyclic"
"TaskName","BaseControl"
"SamplingInterval","1"
"Triggers","False:::"
"PostTriggerDataRatio","100"
"StartOnRun","False"
"EnableRealTimeDisplay","False"
"BehaviorWhenMax","Stop"

"TriggerRecordTime","1718810559076903966"
"StartRawTime","1718810559076903966"
"Index","Date","ClockTime","RawTime","TraceSampID","Axis0.Cmd.Pos:LREAL","Axis0.Cmd.Vel:LREAL","Axis0.Act.Pos:LREAL","Axis0.Cmd.Trq:LREAL"
"1537","2024-06-19","15:22:39.24","1718810559246915995","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
"1538","2024-06-19","15:22:39.24","1718810559247904400","","2471,8411731719971","0","2471,8410873413086","0,5"
"1539","2024-06-19","15:22:39.24","1718810559248903396","","2471,8411731719971","0","2471,8410873413086","0,40000000000000002"
"1540","2024-06-19","15:22:39.25","1718810559249904410","","2471,8411731719971","0","2471,8410444259644","0,40000000000000002"
"1541","2024-06-19","15:22:39.25","1718810559250899811","","2471,8411731719971","0","2471,8410444259644","0,40000000000000002"
"1542","2024-06-19","15:22:39.25","1718810559251905063","","2471,8411731719971","0","2471,8410444259644","0,40000000000000002"
"1543","2024-06-19","15:22:39.25","1718810559252899616","","2471,8411731719971","0","2471,8410873413086","0,40000000000000002"
"1544","2024-06-19","15:22:39.25","1718810559253902037","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1545","2024-06-19","15:22:39.25","1718810559254899928","","2471,8411731719971","0","2471,8413019180298","0,40000000000000002"
"1546","2024-06-19","15:22:39.25","1718810559255903757","","2471,8411731719971","0","2471,8413019180298","0,40000000000000002"
"1547","2024-06-19","15:22:39.25","1718810559256900419","","2471,8411731719971","0","2471,8413877487183","0,40000000000000002"
"1548","2024-06-19","15:22:39.25","1718810559257905257","","2471,8411731719971","0","2471,8413877487183","0,40000000000000002"
"1549","2024-06-19","15:22:39.25","1718810559258902781","","2471,8411731719971","0","2471,841344833374","0,40000000000000002"
"1550","2024-06-19","15:22:39.26","1718810559259903033","","2471,8411731719971","0","2471,8413019180298","0,40000000000000002"
"1551","2024-06-19","15:22:39.26","1718810559260900126","","2471,8411731719971","0","2471,8411731719971","0,5"
"1552","2024-06-19","15:22:39.26","1718810559261902492","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1553","2024-06-19","15:22:39.26","1718810559262899793","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1554","2024-06-19","15:22:39.26","1718810559263905462","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
"1555","2024-06-19","15:22:39.26","1718810559264910030","","2471,8411731719971","0","2471,8410873413086","0,40000000000000002"
"1556","2024-06-19","15:22:39.26","1718810559265912984","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
"1557","2024-06-19","15:22:39.26","1718810559266900885","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
"1558","2024-06-19","15:22:39.26","1718810559267904576","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1559","2024-06-19","15:22:39.26","1718810559268899731","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1560","2024-06-19","15:22:39.27","1718810559269903564","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1561","2024-06-19","15:22:39.27","1718810559270899673","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1562","2024-06-19","15:22:39.27","1718810559271904131","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1563","2024-06-19","15:22:39.27","1718810559272900165","","2471,8411731719971","0","2471,8412590026855","0,40000000000000002"
"1564","2024-06-19","15:22:39.27","1718810559273904976","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
"1565","2024-06-19","15:22:39.27","1718810559274899683","","2471,8411731719971","0","2471,8412160873413","0,40000000000000002"
"1566","2024-06-19","15:22:39.27","1718810559275905403","","2471,8411731719971","0","2471,8412160873413","0,40000000000000002"
"1567","2024-06-19","15:22:39.27","1718810559276906123","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1568","2024-06-19","15:22:39.27","1718810559277904124","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
"1569","2024-06-19","15:22:39.27","1718810559278919108","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
"1570","2024-06-19","15:22:39.28","1718810559279905719","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
"1571","2024-06-19","15:22:39.28","1718810559280905423","","2471,8411731719971","0","2471,8410873413086","0,40000000000000002"
"1572","2024-06-19","15:22:39.28","1718810559281905472","","2471,8411731719971","0","2471,8411302566528","0,40000000000000002"
"1573","2024-06-19","15:22:39.28","1718810559282903653","","2471,8411731719971","0","2471,8410444259644","0,40000000000000002"
"1574","2024-06-19","15:22:39.28","1718810559283904710","","2471,8411731719971","0","2471,8410873413086","0,40000000000000002"
"1575","2024-06-19","15:22:39.28","1718810559284903245","","2471,8411731719971","0","2471,8411731719971","0,40000000000000002"
